email_id,date,subject,body_preview,word_count,num_links,num_exclamations,capital_ratio,special_char_ratio,has_html,email_length,sender_score,label
EML05311,12-20-2020,Quick question,u p v k e d d i b l report t a n x z v u o l w a l u n z w looking w d a p y q t x q p i x y j r y k t o x x h t y i x k,172,0,9,0.12,0.1395,NO,439,41.51,No
EML05287,,New feature release,l s t v d d u c document w y c v j k z b k h g b t k z m q d p e l s report f x l review d x z y m p d g g d n k documen,148,1,20,0.17,0.1081,True,361,46.11,ham 
EML00777,2021-03-24,Thank you,w confirm a s v l y l k x n confirm d e discuss c f u m p feedback i n p n q h schedule j d i h j e d w d n h b q v q v ,81,2,6,0.08,0.3333,False,215,,ham
EML03731,9-17-2021,Meeting tomorrow at 3pm,l e p b t z t w d j t n c q z i q u k b w e t w m j c i d update w f i team k b k c e t x q e s n w p l p i r b t e g h ,122,2,3,0.03,0.0246,False,303,43.77,0
EML00588,13/4/2022,Conference call notes,e e u h t r r o project i h l b l o o o e c b w d q u p o y u i v r w o t w g c z o l v o report z t r p j d c q r f doc,82,0,15,0.16,0.3537,True,187,42.85,ham
EML00168,15.9.2024,Earn money online fast,r z r t t t o q n b v u v u b e b n x a buy u g s t e a win r p s i y o h z f d k v t x h i n n g p t v g opportunity f ,201,3,41,0.32,0.1194,False,,19.59,Spam
EML04032,3.8.2022,WIN $1000 NOW!!!,s w y d l x l u j t r a limited f t h w v y x r a offer z n limited x r r u offer n j t c t cheap d k d l b x i l b p f ,119,8,4,0.43,0.2437,False,287,52.99,1
EML03240,2024-10-13,Make money fast,h d r r n f v b l v e j o l l money r w i t l h s x t x discount e w e free p q offer f o u k n j j t r c guaranteed h x,258,10,39,0.68,0.0504,False,642,6.46,Yes
EML03528,4.9.2023,Job application received,a confirm z n p z o z y h i d h l j g o s n m o j u p u h r h m h l a team h e i c h g r o e q c s k v k m m i k m j g g,80,0,18,0.16,0.225,True,174,-7.12,ham 
EML00305,1-27-2022,Free iPhone giveaway,h profit w p d y l a l m n x c s b s r b g d s r j i b l s c c a h l a i selected n r j x a d h l s c winner f selected ,273,1,18,0.69,0.0366,True,625,51.73,yes
EML00524,2-1-2021,New feature release,o z z y e h v k q d t w s y x h a l r z meeting y w x a z v e discuss k l q u n u y r s team a z n q h p x q r j f u b g,55,0,16,0.19,0.5091,True,124,35.04, ham
EML03825,2022-04-22,Earn money online fast,z o s i free r t z l n n h h opportunity m z k l p p m z p x n u m e v z i g m s u s i e a f buy e v g v k l p o v k e k,216,4,42,0.62,0.1204,True,543,39.68,YES
EML04952,,Quick question,d b q u g u regards z l c j e a l z h t k c k h r j f a e t d z k y j x g y v a c u,39,2,20,0.2,0.0769,True,83,148.86,HAM
EML04583,21.5.2021,Conference call notes,w n i i j j j p n f m s o g d agenda x c project h d attached e attached regards i k y g j k x c forward e m m x n g k j,181,2,6,0.17,0.0829,,446,93.02,0
EML02744,7/8/2021,Cheap Viagra online,w a q d i j h x z z q f y q offer o h t k p cheap i s o y b t l g x r e d d v d a m d z z l e k h limited x n i j n u t ,223,5,36,0.32,0.1345,False,535,92.93,spam
EML02328,,Quarterly report,a feedback n k k n h b x e l v regards e u v x v s p h l g g p k b m w d w r q p y w discuss f c x p n a i u r w a a a r,200,2,16,0.05,8.5%,True,501,,ham
EML03618,21.10.2023,Meeting tomorrow at 3pm,t r q l m h a l h u n j i thanks f e v f k z i w w v v e l j k f f z n z h c w p u i j u p d o q m v b r q thanks j meet,196,1,11,0.02,0.148,True,477,23.17,NO
EML03445,8.2.2022,Invoice attached,n s g g t p e a q v z y u b f c e q schedule d c f y i k t t c feedback f c z b u p s l y x r w j x schedule w s q r a e,123,0,16,0.19,0.0407,True,287,67.15,NO
EML05021,12.1.2024,Special promotion for you,d n g t s l g i x s q o r h limited c a l v g v a a o g u d d w b c h c z y q k o r p m v w i r s o c r p t l v n w q z ,121,9,18,0.31,0.0083,False,269,0.14, spam
EML02590,11-27-2020,100% FREE no obligation,r buy s s r d v l a u p cash f discount l q t v w r free g f d g y p d n b i l h t p f v n u w j r g k s o c winner h j ,299,4,8,0.53,0.0167,True,723,33.89,Spam
EML01340,5-22-2020,Make money fast,d win n y o g l h s w d x s m c o v g x j j p click q m u u r c o y g i w h e profit q q i r o h prize money a t prize h,200,7,46,0.47,0.06,True,455,36.32,Spam
EML04010,,Quarterly report,v w t regards y w b r g o z w h h t g j agenda y k s i j l a d p report m j z n n o t t q review x i t n s i g s n b p x,84,2,15,0.02,0.25,True,188,75.68,ham 
EML00566,21.9.2023,Quarterly report,v c p k a p v e i y w k l k f j o y u p k v v review k y t f g s b z w f c r s s t t n m f n y n r k f q j t o v attache,170,2,7,0.11,0.1176,False,396,6.76,ham 
EML04206,,Lottery winner notification,h c h earn r m j cheap s i i l r l w d y s f z p t l b l v d b j t t d p p j w v n c m j m e prize r j y f d l offer z v,74words,6,21,0.76,0.1757,False,,,YES
EML02286,19/2/2022,Earn money online fast,x o buy s h f r o w p g l h v k r cash x m a q p x j i h b o l l d x g i selected i o p i v g c d k b q u c v e y h f u ,203,3,39,0.35,0.0394,True,457,57.34,spam
EML00504,1/1/2023,Thank you,n z k c f u f j u l g x o c j c o q p v d g g z d s l t p e d o h l x l n z n g m r p m x c x u o x h x m g l f u w y n ,70,0,7,0.17,0.0857,True,,5.7,0
EML00883,3-18-2020,Your order has shipped,y z r o b o e q u d t p p c s m z g l z a g e u n g z x d w r j x w j i c y t h v f review k report review x o w t d q c,195,1,14,0.14,0.1436,False,480,54.93,Ham
EML00301,10/6/2023,Nigerian Prince needs help,t y h exclusive c o q money n j q f a v s z earn win opportunity r j h f j x a e f h prize v q m m r d v c p i s u p n f,183words,8,49,0.65,0.0273,False,446,26.27,spam 
EML04773,2022-04-01,Reminder: dentist appointment,w y i o d m confirm c i g looking agenda please h r n l m f z s g r e c m t g d best report f t u e k f r n z f i meetin,82,1,20,0.14,0.1829,True,216,80.78, ham
EML02556,20.7.2020,Report draft for review,r n c i k z k f k a l g j r p f j h d m e l h i o c g p s k g q v s please x w c v project t x j l g r b n h z p z pleas,166,1,13,0.2,0.0542,False,408,84.14,0
EML03865,9-28-2024,Weekend plans,r e j schedule a z report f i a g c report l q x a j g q q f u regards h l j s b d c x s o h r m y y n j confirm a confi,51,2,1,0.2,0.2745,False,147,71.58, ham
EML03790,2/8/2021,Hot singles in your area,w w k x h m a u f o f d q r l f h w q k a d f q j q z o h o selected b f s r prize f v c y e w e v b f z b u y selected ,137,9,41,0.51,0.1241,False,,52.32, spam
EML00913,20/3/2021,Team lunch Friday,i i k q k m k w c v p p k y v e n p b f d s q c j y b s x b i n d y o p y q q a u g k j q k n follow n j follow t r s d ,110,0,5,0.03,0.0455,True,254,63.16,no
EML05478,,Quick question,t s g j o best n a n t u a a o q k y s i d n b y j r u m v a j r n w f k r p t i f n v j o l meeting z e t d c c m d l w,103,2,12,0.04,0.1748,True,233,62.17,ham 
EML01111,,Nigerian Prince needs help,t k x k e s q j d profit l g q p h n k b v b d m y i o f f s h x i d o z o a f k e e r y v k u i l a b p a d m b f c y d,218,9,34,0.42,0.0183,False,499,40.19,spam
EML05490,10-17-2021,  Follow up on our call  ,t h b thanks r s b j j n f k p t y y i y s x k n e x q q l k q c c b u l w i o r q o h x d l v x forward a h f l thanks ,200,0,8,0.05,2.0%,True,,9.68,ham 
EML01249,3-6-2020,Happy Birthday!,u n o f d c c u looking f o l p f x r x f m a k y c i q v x t o s i v i r n i p c b k o m w s o i schedule k a document ,127,0,11,0.08,0.189,True,322,71.58,0
EML03235,,Conference call notes,h j o s n p m h j q looking v j y w p q j u s c z u g z h r f c d l c c b x u z l f r f o g q t n r f o r x u g q thanks,79,2,8,0.02,0.3671,1,185,21.85,NO
EML04120,4-7-2021,  Meeting tomorrow at 3pm  ,m l r f l c h u m s y j u q v o r y o v a confirm p confirm p j z b q x c r report k l t f h n j meeting y q o a s g n e,156,1,5,0.16,0.1218,False,400,39.75,No
EML01246,3-11-2023,Buy now limited offer,n j p g z j z z p t o l n k z e guaranteed g a d q n a l j n t t m c r o l p e h x t limited f b i c l y v a c x n p e a,181,7,35,0.55,0.1547,false,423,55.56,spam
EML04272,2022-03-24,Cheap Viagra online,v n d k l e g b d l t d h n a f i l m s t a offer f buy y guaranteed p e r e o w y opportunity guaranteed b c win x t d ,223,3,42,0.64,0.0717,True,517,69.79,SPAM
EML00060,20.7.2020,Quick question,s w a p q f v c d m o l i w h b r z c m d c m s p u k v f x update d t c p m review f g d b m m g k m project c s c d lo,89,1,19,0.2,0.1348,True,211,70.21,Ham
EML05017,9-1-2023,New feature release,f r n c h t m u u f n m o discuss h q d l m w h i k y g r x x n p x m a c p h b y review v m m v o y o w a q z team atta,97,2,19,0.19,0.1649,True,245,69.33, ham
EML02591,10-22-2022,Earn money online fast,r t h q selected win y m r r congratulations x x profit s t d l urgent u l r g o w p s v d d opportunity z e v c c w u i,69,4,20,0.79,24.6%,True,223,82.84,yes
EML04927,,Reminder: dentist appointment,i z l z x r a f t w c e project p h z t p t u i p k h b q j s c a h o d d i b please t meeting v e n r thanks h u y sche,124,1,2,0.12,0.129,True,288,65.58,ham 
EML01062,26/1/2024,URGENT: Account suspended,z e k b l u g q a z m k u w g i m s t y z l m r n y k f g u q o money b m t t w r z n l winner c e a r selected urgent n,220,4,8,0.65,0.0273,True,530,14.76,spam 
EML04385,10/2/2020,You are a winner!!!,i a f i i e y o m w n f a n d p r e g y q e h u l o f r n b i x v s h y g w z a z f h f a c l p w e q y t q d i,56,4,43,0.56,0.4286,True,111,1.92,Spam
EML02901,,Lottery winner notification,i congratulations a f a m e m w o l p e a exclusive t x y w d limited m h f h g h n h x f j j q m g e o l q e q u c t q ,131,3,44,0.49,0.0382,False,317,38.53,Spam
EML00363,22/1/2021,Newsletter,j r y t o f l d f h b l d w n b v c u i p feedback n c x v c o i i d w z project s s f i u best r m e y,44,1,0,0.03,0.3182,True,103,83.47,No
EML03829,23/11/2021,Book club meeting,b s t d c x d w r h h z w w o g t q d feedback y u a,23,0,17,0.01,0.1739,False,52,29.04,0
EML00203,6/9/2023,Lottery winner notification,s e h limited w j f e x h selected a l z n a f n o urgent l q f q g cash f g g b x s b g h opportunity w p p q k t e sel,258,6,3,0.68,3.9%,False,598,75.72,yes
EML02317,2023-01-11,Special promotion for you,w a i c n j a o e o s profit m c prize g d k v q y x d c k r e w c k click r j h n w z x e i d b e r a c z i z r n x a f,262,9,42,0.54,0.0725,True,650,10.11,Spam
EML02223,1-22-2022,Cheap Viagra online,f c b q s z e z q c x h discount y b c d h c p p k a b b r q q b w v discount k f o e c s q u e y z q x earn n earn k d ,75,1,23,0.78,0.36,NO,187,97.54,spam 
EML03409,2020-10-18,,c l c j g c i i r t n q s j b g w q m r j i looking h s r i u b k s q g y l u t w x y o r i a l j o f p y p z v v c g z ,164,1,3,0.12,0.0488,False,382,37.49,No
EML03416,1.12.2022,Meeting tomorrow at 3pm,e best d e e s forward s a a f b g h s d q k x e update d f w b y q feedback g g c t e h a discuss o q x g attached d z ,137,2,9,0.04,0.1752,False,339,58.13,no
EML03439,9-9-2020,Thank you,r j v please r f p c f l d u f o w d o g y w d w c e i g u l s t w n f o o h w s g k w s x n w z f p w p i p q h e i e a,186words,1,18,0.02,0.129,False,423,-3.99,ham
EML00625,2024-03-03,You have been selected!,v s t w f e t y o h m e r b a h v u f earn c x j i n v z x h i offer m e w f b s z i z t cheap o y h c m n p y o c t w q,153,6,44,0.75,12.4%,False,382,33.7,spam
EML00636,10-26-2021,New feature release,d s z c g a please o y d f regards g e d h d q v a m a i x m x u please m g p v e w s g u l n y h v e j c j i o h a u m ,105,2,1,0.12,0.0,True,241,93.72,ham 
EML05159,2-25-2021,Newsletter,s u m g a b n r s b a agenda v a t m o k follow e c o x regards m q k o q update m l r z g t o e v l g b k h e m s g v g,180,1,14,0.03,0.0,True,423,33.78,ham 
EML02930,2-12-2021,WIN $1000 NOW!!!,q h u r e f v c j p f g i i congratulations i g u j z t z h s y c z x s n profit z d k j a m s e v n n m a f m l q c m m,182,7,3,0.55,0.0%,False,431,8.32,YES
EML04184,26.6.2024,Project update,g t v w y best h e g v n u b d x agenda g k u n o c g r a f s n y report i g h g m n i e t f z k t document k c schedule,74,0,12,0.03,0.2973,True,186,45.41,NO
EML04379,2020-07-22,,r e j q b i h o f l q j k l o g l g b k s d z k r s t t b regards a g y confirm n v z i project h v v a d g report u s q,109,2,11,0.12,0.0734,False,274,96.11,HAM
EML01767,25/4/2020,Act now before its too late,x o s k e congratulations r r q z a u o g h p x t w a j i l money q exclusive h q k m r e offer n s y h x a m k s q e h ,189,7,18,0.45,0.0%,True,427,85.79,spam 
EML03545,7-6-2022,Quarterly report,j z s d k looking v m h o v v s g f g schedule review c l n n discuss m z z y i w j x s h k b f t d d l h t z n o h g r ,184,0,8,0.09,0.0435,True,433,70.8,no
EML02372,23/1/2024,Click here to claim prize,k w y t buy t q r d a k h d m w x s w z c d r g z o winner e s r winner r s v free w i w r a p c s k h c r a i r e m o r,265,1,12,0.64,0.0113,False,623,65.37,SPAM
EML04709,,URGENT: Account suspended,z h o e o i j y b d opportunity b c f n y q j d c f c u r b g o o j k x p q m p x money h buy t z r money g x r u w q q ,299,9,49,0.37,0.0334,False,711,72.66,Yes
EML05006,8.9.2020,New feature release,q document f e w t c forward m d t l z f q f meeting confirm p h k c f s u x t f h forward w k n l f feedback r r c k y ,66,2,3,0.19,25.8%,True,180,10.59,No
EML04951,25.9.2021,Earn money online fast,q n x c k f k x money r j exclusive f t m v c v y s j d l y v i g e w q win e urgent y cheap g q e s s d discount n g h ,170,9,32,0.46,0.1765,True,410,32.62,1
EML01098,8-25-2024,Work from home $5000/week,j e e h s i j d z z y x l k o m j b discount g winner y o opportunity f g q e h profit k l b v d c f r o buy c k x u f p,129,9,5,0.36,0.1628,False,341,65.8,Spam
EML04961,2024-06-03,Act now before its too late,win e c n d z j s r win c b q o h n p g r g x o s e k i q a z y q t c f n t d h y m r i i p m congratulations x w money ,100,8,12,0.37,0.19,True,233,77.12,spam
EML02097,,Meeting tomorrow at 3pm,q z g schedule schedule review g o v u u h m w q j z o q h u r i d o n f b b a a y looking a d q n a update g n,41,2,20,0.2,0.2927,False,111,86.51,NO
EML01956,,Buy now limited offer,c o o l f urgent q k e c j q b a k w x s k y d p g d e h l a g v u d earn h f k v v l o s x d b l o f u cash b click x k,165,1,39,0.6,0.1333,True,365,53.39,yes
EML04643,,URGENT: Account suspended,d m r l y f s k l u i b e h s s u l s j m d a m j k g z l g g b congratulations c c y h t b z n e q b earn o v z n u b k,281,5,24,0.35,0.0071,True,662,53.43,spam 
EML04016,,100% FREE no obligation,x r t h z r p z j m d d x prize j p n s c d w j b y j h j s congratulations w g z selected a q x q o y n s free u x r a ,62,1,49,0.36,0.0,True,151,15.72,SPAM
EML02521,8-13-2020,Act now before its too late,v k x d n d u b h opportunity v j c j n t k r l d j y earn t o m v g l p s p e g h c b n v w e free l buy k n c q y w j ,111,3,21,0.64,0.0541,True,280,34.93,1
EML00637,27/9/2023,Hot singles in your area,i m t m i e u m i v g y h h i o h l t opportunity o w win u f a cheap s y w cheap w n x a n s g d h h i i h p offer o t ,202,6,32,0.68,0.1238,1,462,83.75,spam
EML02166,11-9-2022,Quick question,a n p j confirm l g a z r n c l a e confirm v o p m h k g n p m n f x i n p a w s l v q s t b thanks e v d s g i forward,125,1,18,0.04,0.112,NO,290,27.53,ham
EML05071,4-6-2021,Invoice attached,a v l t q k y m g x e r f update document a d d o o r e v f p k b o h h e f i c r s d b e s c k g a z f u l t m n a x p ,71,2,6,0.1,0.3803,False,,97.55,NO
EML04623,13/2/2023,Thank you,u y e f v j g t z l s a e p f q x q k w i c f x u f m o k m a u c l p m x a k z p attached p s d k c c o x u b y y s y j,66,1,15,0.0,0.3182,True,138,2.86,NO
EML00236,23.6.2023,URGENT: Account suspended,t d congratulations j i t i t cheap z z o o b d i j e p c cash v t y v n d s p s v a x t d f s c w d x a f g o y m g p b,244,6,9,0.32,0.0,True,564,19.79,yes
EML03700,,Congratulations! You won,v v y e m g o w g n k profit e j l n n guaranteed earn w a y r x g e b s o m f i t c m x t opportunity r d d a f winner ,174,2,14,0.52,0.0805,False,410,12.64,1
EML02398,,Project update,b regards w n s e m i forward h feedback u d j b j o c r i t j g e p s x j l s r w o p agenda j p f g g x i q w v l z fe,72,1,16,0.18,0.1389,False,,82.02,0
EML04562,7-4-2023,Conference call notes,d x x u k o s d c c o u g i t d u v t j h k a o h d y m i v please p meeting f f report n b k w x i e u z meeting z m z ,100,1,9,0.04,0.05,True,240,41.73,ham
EML04132,2023-02-03,Lottery winner notification,w j l y w a g m c h x cheap b n discount p j d y p r winner l o s p z j g h i a p v earn d u q p l w m cheap d b c limit,180,2,35,0.74,0.1278,1,460,41.86,YES
EML05187,1-22-2020,Project update,v o s o x v v m q regards u t j b k x o s t z o team r schedule c y discuss e h n please q t y c u k l c t c s,42,2,15,0.04,0.1667,True,110,42.14,HAM
EML04939,1-8-2024,Report draft for review,d d a w v l l k y k g y v r s x t h i a t k best p c v v,27,2,1,0.12,0.4815,True,56,,NO
EML03344,,Follow up on our call,b o o t w q j b x l m w v s s z u e w j g p update w w g n a x discuss t c q w c w f p e b k w regards e v w w e u looki,147,0,0,0.05,0.1633,False,345,, ham
EML03865,9-28-2024,Weekend plans,r e j schedule a z report f i a g c report l q x a j g q q f u regards h l j s b d c x s o h r m y y n j confirm a confi,51,2,1,0.2,0.2745,False,147,71.58, ham
EML03794,2022-10-27,Reminder: dentist appointment,u t i g y d h discuss a m n f l s e looking p x f o w y z c v q t q y f project u m z t k v t e w l review d l n e e v l,136,0,1,0.19,0.1103,True,320,20.91,ham
EML02056,,Reminder: dentist appointment,y x u f s y k y p p p b f i s a j u i j agenda u p r q x i f f l p meeting i h u x q schedule a p report y n a l j q u q,83,1,11,0.14,0.3253,False,193,9.29,0
EML05036,4/4/2024,Dinner plans,c d b e n w q q f r h s o o a u k e l f agenda team b j h m w z h project f n m d e a w i e x r f l x x x discuss t x b ,89,2,3,0.02,20.2%,True,197,9.23,No
